Temp,Turbidity,DO,BOD ,CO2,pH,Alkalinity,Hardness ,Calcium ,Ammonia ,Nitrite ,Phosphorus ,H2S ,Plankton ,Water Quality
29.5,69.79,3.88,1.41,6.24,7.25,55.56,148.95,92.42,0.007,0.008,0.422,0.0198,3854,0
22.32,58.9,3.64,1.92,6.78,7.95,52.16,120.37,88.33,0.012,0.002,1.038,0.0197,4390,0
20.85,55.77,4.29,1.54,6.16,7.43,92.45,102.14,65.89,0.019,0.005,1.289,0.019,3217,0
27.29,49.44,4.48,1.25,6.83,6.92,59.3,132.08,84.93,0.008,0.005,0.3,0.0195,3927,0
27.54,59.01,3.67,1.78,5.05,6.6,37.52,128.94,32.19,0.007,0.01,0.549,0.0192,3547,0
28.95,54.65,4.63,1.6,6.55,8.96,50.83,113.86,50.76,0.021,0.004,1.445,0.0196,4225,0
26.03,57.95,3.51,1.2,6.62,7.96,28.78,83.18,65.53,0.014,0.007,1.017,0.0196,3853,0
24.82,72.73,4.23,1.38,7.81,8.05,32.02,83.14,58.34,0.009,0.004,0.348,0.0197,4480,0
23.21,64.57,4.71,1.07,7.82,7.2,37.28,90.21,32.38,0.002,0.01,0.745,0.0194,3980,0
24.63,32.27,3.36,1.99,6.25,8.76,72.39,127.87,70.92,0.012,0.014,0.268,0.0196,3299,0
24.57,75.05,4.01,1.52,5.88,7.6,80.75,126.6,73.33,0.017,0.009,1.447,0.0196,3128,0
25.9,42.71,4.42,1.95,5.02,7.11,83.44,138.58,68.53,0.01,0.019,0.567,0.019,3190,0
27.35,57.78,3.46,1.22,6.05,6.61,64.06,121.32,57.58,0.016,0.015,1.368,0.0191,4481,0
29.99,60.66,4.62,1.69,6.5,6.8,26.68,134.12,75.85,0.024,0,1.363,0.0198,4444,0
28.28,71.01,4.16,1.47,5.25,7.74,69.96,122.05,39.31,0.004,0.018,0.544,0.0192,4310,0
22.8,57.43,4.96,1.26,5.53,8.25,50.36,83.68,92.97,0.003,0.01,0.981,0.0191,4152,0
28.32,31.31,4.78,1.84,6.93,7.31,83.83,92.28,99.01,0.023,0.013,0.98,0.0195,3854,0
25.28,71.88,4.53,1.29,7.79,6.53,92.19,98.55,95.78,0.018,0.014,0.831,0.0194,3083,0
20.07,78.04,4.77,1.12,7.51,8.13,56.94,98.49,49.03,0.017,0,1.742,0.0197,4202,0
27.57,71.56,3.65,1.38,6.02,6.97,99.86,144.04,30.86,0.021,0.013,1.753,0.0197,3712,0
28.51,50.11,4.45,1.21,5.08,7.8,87.31,79.37,25.98,0.015,0.015,0.748,0.02,3661,0
22.25,55.16,3.93,1.51,5.69,8.82,72.16,127.46,78.65,0.007,0.003,1.182,0.0194,4386,0
24.5,62.63,4.48,1.52,6.93,7.67,84.08,112.6,92.5,0.001,0.014,1.617,0.0195,3387,0
28.87,64.8,4.12,1.92,6.63,8.67,98.71,113.64,72.3,0.022,0.014,1.502,0.0197,3231,0
20.93,68.99,3.82,1.95,5.84,7.55,38.45,108.81,45.32,0.002,0.015,0.431,0.0199,3041,0
24.96,73.92,3.12,1.95,6.09,8.72,57.5,137.57,39.3,0.012,0.017,0.393,0.02,3353,0
22.29,41.5,4,1.5,6.79,7.43,56.18,110.48,98.7,0.016,0.012,0.515,0.0194,4208,0
21.11,70.02,4.03,1.58,7.5,6.83,97.29,129.66,55.77,0.018,0.02,1.75,0.0193,3085,0
24.5,67.66,4.04,1.99,7.15,7.57,33.07,105.21,71.59,0.009,0.018,0.883,0.0192,4327,0
20.32,79.12,4.01,1.57,5.4,7.48,85.84,83.7,94.41,0.018,0.001,0.613,0.0194,3560,0
22.34,35.55,3.84,1.61,5.67,8.96,59.46,104.27,72.4,0.013,0.015,0.885,0.0197,3299,0
24.91,65.84,4.31,1.15,5.65,8.95,71.92,113.93,36.52,0.005,0.01,1.187,0.0196,3460,0
23.44,63.33,4.44,1.31,5.77,7.27,84.04,127.85,42.38,0.003,0.004,1.438,0.0193,3153,0
25.91,38.9,4.33,1.73,7.67,8.83,94.35,78.29,95.4,0.016,0,0.381,0.0197,3323,0
22.32,47.73,3.99,1.56,7.21,8.5,94.58,92.1,61.94,0.003,0.019,1.783,0.0193,3497,0
28.9,49.49,3.19,1.15,6.53,8.84,99.26,137.23,61.41,0.02,0.001,0.728,0.019,3959,0
25.67,59.25,4.62,1.55,6.39,8.05,94.03,110.48,65.06,0.005,0.014,1.806,0.0192,3914,0
28.3,39.73,3.79,1.63,5.09,7.42,57.33,103.23,92.36,0.014,0.018,1.159,0.0196,3474,0
21.68,38.66,3.74,1.68,6.27,7.52,83.33,106.92,61.23,0.016,0.015,0.919,0.0193,3116,0
23.14,75.89,3.63,1.67,5.79,8.3,56.44,117.11,30.48,0.017,0.017,0.973,0.0193,3759,0
25.77,47.73,3.82,1.29,6.1,8.08,74.79,110.54,82.38,0.022,0.016,1.481,0.0195,3824,0
21.22,33.41,4.03,1.14,5.51,7.93,39.66,89.76,61.23,0.014,0.002,1.185,0.0193,4110,0
26.68,39.82,3.57,1.96,7.2,8.54,38.02,138.2,37.65,0.023,0.014,1.462,0.0194,4404,0
21.81,55.18,3.95,1.57,5.94,6.87,96.73,117.85,47.03,0.002,0.02,0.803,0.0194,3009,0
21.78,49.64,3.06,1.2,6.97,7.17,98.88,103.11,45.59,0.024,0.002,1.776,0.02,3242,0
28.1,75.27,3.28,1.26,6.99,7.44,95.6,82.18,46.92,0.022,0.017,1.922,0.0196,4375,0
20.57,42.17,3.24,1.09,6.58,6.76,47.61,103.36,95.59,0.001,0.006,1.169,0.0194,3125,0
25.83,41.64,4.02,1.68,6.71,8.35,94.5,80.7,55.66,0.016,0.001,0.67,0.0193,3531,0
27.04,30.8,4.88,1.94,7.33,7.32,64.79,89.45,56.31,0.023,0.011,0.113,0.0198,3414,0
29.04,52.5,3.71,1.15,7.81,7.99,89.52,146.02,59.94,0.005,0.016,0.811,0.0194,3293,0
22.89,64.78,4.88,1.67,7.89,8.73,45.47,135.58,48.46,0.003,0.011,1.468,0.0194,3537,0
28.6,65.3,3.61,1.78,5.04,7.22,95.69,84.33,89.6,0.016,0.004,1.226,0.0194,3429,0
24.1,53,3.45,1.9,5.11,8.35,63.99,147.46,66.71,0.001,0.006,1.446,0.0195,3134,0
29.98,34.89,3.22,1.51,7.86,7.69,61.11,120.23,66.47,0.008,0.012,0.524,0.0197,3187,0
26.16,62.46,4.21,1.38,6.12,7.54,45.2,125.75,31.02,0.023,0.014,0.135,0.02,3706,0
29.6,61.37,4.11,1.75,6.75,8.57,71.78,93.2,51.47,0.002,0.012,1.525,0.0197,3785,0
20.39,37.45,4.21,1.45,6.73,7.81,96.65,145.11,50.04,0.014,0.006,1.578,0.02,3515,0
21.8,40.1,4.59,1.57,6.24,7.69,57.83,114.99,88.07,0.021,0.018,0.197,0.0191,3874,0
21.11,63.14,3.04,1.32,6.59,8.65,90.43,75.66,47.77,0.01,0.019,1.539,0.0192,3512,0
21.86,46.47,4.98,1.27,6.11,6.83,77.61,147.78,50.01,0.01,0.018,1.566,0.0198,4248,0
28.78,44.02,3.17,1.73,7.52,6.81,60.8,141.01,84.91,0.016,0.007,1.59,0.0199,4292,0
26.15,50.58,4.8,1.01,6.73,6.83,54.2,123.55,70.04,0.008,0.003,1.635,0.0198,3392,0
27.58,72.68,3.48,1.65,5.36,8.13,54.44,81.69,32.38,0.004,0.005,1.196,0.0192,3054,0
25.45,45.23,4.62,1.2,7.15,8.95,37.5,123.14,80.91,0.011,0.01,1.014,0.0196,3552,0
21.97,67.98,4.23,1.65,5.26,7.97,53.88,80.49,50.96,0.024,0.018,1.173,0.0196,3707,0
27.61,57.36,3.56,1.28,5.8,7.54,43.37,97.48,45.27,0.021,0.006,0.276,0.02,3498,0
21.72,68.89,4.3,1.86,5.3,6.52,85.79,121.9,42.89,0.007,0.013,1.588,0.02,4048,0
28.62,69.35,4.77,1.39,6.19,8.74,48.79,77.16,88.48,0.007,0.012,0.557,0.0192,3450,0
28.32,77.19,3.76,1.73,6.95,8.94,67.1,86.9,67.42,0.013,0.009,1.567,0.0193,3375,0
27.49,35.63,4.74,1.28,7.83,8.98,46.96,129.64,42.5,0.017,0.017,1.737,0.0196,4127,0
27.21,73.33,4.83,1.39,5.75,8.81,85.45,114.92,45.46,0.01,0.002,1.621,0.0195,3639,0
25.23,72.48,4.82,1.28,5.93,6.96,38.84,89.75,91.83,0.015,0.009,0.702,0.019,4100,0
29.12,44.76,4.76,1.57,6.84,7.91,26.57,143.87,63.44,0.015,0.007,0.457,0.0192,3698,0
22.81,41.67,3.43,1.38,7.11,7.75,53.58,91.15,85.51,0.021,0.004,0.239,0.0193,3151,0
21.11,53.86,3.03,1.13,5.86,8.66,34.64,101.47,92.78,0.007,0.016,1.613,0.019,3865,0
23.54,39.55,3.18,1.15,5.56,7.42,26.92,86.87,77.5,0.01,0.017,1.039,0.0196,3677,0
21.18,75.7,4.44,1.71,6.59,8.76,56.66,102.76,61.88,0.021,0.015,0.911,0.0194,4012,0
26.06,45.79,3.62,1.27,5.84,8.04,88.93,130.28,55.84,0.005,0.016,1.182,0.0196,3429,0
23.6,35.44,3.43,1.84,6.35,8.43,38.31,77.25,61.98,0.003,0.019,0.646,0.0192,4092,0
25.75,51.96,3.23,1.17,5.12,8.33,33.49,117.07,67.52,0.022,0.016,0.432,0.02,4318,0
26.19,56.89,3.73,1.68,7.81,8.93,35.05,91.37,86.76,0.019,0.015,1.286,0.0196,3050,0
27.21,32.46,3.67,1.24,5.35,8.48,36.46,143.86,63.5,0.019,0.013,0.986,0.0196,4117,0
25.57,57.57,4.22,1.65,6.57,7.65,64.28,113.85,40.36,0.015,0.001,0.232,0.019,4038,0
24.5,59.57,3.02,1.33,7.35,8.41,62.38,86.76,61.6,0.008,0.008,0.155,0.0195,4313,0
23.46,43.76,3.18,1.46,5.98,8.93,67.42,137.27,27.68,0.016,0.003,1.453,0.0193,3362,0
20.6,50.92,4.11,1.71,6.86,7.14,58.23,131.36,27.31,0.019,0.006,0.507,0.0197,4239,0
24.44,54.96,4.94,1.36,5.23,8.79,56.38,100.78,69.26,0.022,0.013,1.413,0.0191,4199,0
22.21,60.66,4.53,1.31,5.12,7.34,84.87,121.6,40.56,0.01,0.018,1.108,0.019,4203,0
27.25,71.91,3.7,1.74,5.22,6.95,54.07,120.85,70.57,0.002,0.001,1.545,0.0195,3142,0
27.43,74.82,4.84,1.78,7.55,7.59,68.34,120.67,32.61,0.019,0.003,1.466,0.0194,3949,0
22.61,54.33,4.89,1.54,7.43,8.4,51.66,119.7,42.87,0.004,0.011,1.135,0.0197,4327,0
20.04,42.54,3.66,1.21,5.95,8.79,59.17,77.2,87.77,0.019,0.018,0.559,0.02,3442,0
27.86,37.6,3.51,1.38,7.17,7.75,54.77,104.04,93.57,0.017,0,0.712,0.0193,3388,0
29.87,61.12,3.9,1.6,7.54,7.44,36.1,145.79,33.6,0.005,0.01,1.535,0.0194,3838,0
26.08,72.93,4.48,1.81,5.18,8.43,36.94,124.48,38.16,0.013,0.009,1.134,0.0197,4245,0
23.59,74.54,3.19,1.1,6.99,6.97,26.56,144.85,94.57,0.015,0.017,0.257,0.0197,4111,0
29.64,37.85,4.56,1.77,7.47,7.69,59.98,141.44,91.74,0.022,0.013,1.202,0.02,3276,0
28.73,59.84,3.54,1.87,5.31,7.95,64.81,128.13,98.78,0.001,0.006,0.851,0.0194,4277,0
24.35,71.74,3.26,1.83,5.28,8.64,66.01,108.19,77.02,0.014,0.001,0.874,0.0196,4040,0
21.53,70.5,4.9,1.92,6.79,8.18,28.16,136.02,79.84,0.002,0.002,0.276,0.0199,3104,0
26.51,69.88,4.64,1.41,6.93,6.98,85.87,139.14,95.06,0.009,0.019,0.701,0.0191,4405,0
21.61,73.92,3.25,1.88,5.21,8.83,74.03,88.95,78.82,0.019,0.017,0.746,0.0191,3829,0
23.2,50.07,4.46,1.48,7.87,8,69.47,101.49,60.73,0.014,0.008,1.22,0.0198,3798,0
21.49,71.89,3.48,1.03,5.34,8.13,79.05,117.46,69.2,0.004,0.001,1.358,0.0193,3488,0
21.61,61.3,3.22,1.96,5.01,7.44,54.77,88.86,78.54,0.022,0.016,0.454,0.0195,4099,0
22.52,40.35,3.46,1.55,6.89,7.32,41.12,109.92,33.35,0.002,0.006,0.327,0.0197,3453,0
24.83,48.82,4.63,1.28,7.56,6.58,72,88.75,86.11,0.008,0.013,0.273,0.0195,3317,0
24.28,65.44,3.39,1.4,6.34,7.6,86.51,119.36,61.17,0.001,0.014,0.537,0.0193,3227,0
28.95,31.44,4.76,1.32,7.62,8.55,67.78,133.57,76.27,0.007,0.018,0.099,0.019,3149,0
22.88,44.16,4.52,1.78,7.46,8.13,77.84,124.16,92.01,0.005,0.009,1.705,0.019,3271,0
23,61.12,4.75,1.01,5.53,8.99,79.25,79.5,76.88,0.019,0.019,1.463,0.0191,4258,0
25.65,35.16,3.05,1.73,5.34,8,72.93,126.56,25.72,0.002,0.011,0.843,0.019,3507,0
27.67,48.49,3.47,1.61,6.36,7.8,65.94,124.64,47.69,0.005,0.014,0.318,0.0195,4127,0
29.06,55.06,3.82,1.67,7.8,6.68,34.56,79,66.06,0.002,0.01,1.109,0.0192,4355,0
23.66,46.18,3.82,1.84,6.95,8.16,26.26,132.25,71.37,0.02,0.001,1.621,0.0194,3774,0
23.06,74.77,3.48,1.08,5.09,7.53,68.08,77.6,65.13,0.015,0.006,0.746,0.0199,3643,0
26.04,65.1,4.75,1.7,7.98,7.15,55.35,142.33,26.6,0.008,0.007,0.962,0.0199,3343,0
24.89,36.03,3.18,1.34,6.71,8.41,93.84,128.04,65.22,0.016,0.011,0.914,0.0199,3566,0
22.44,79.75,4.33,1.75,7.45,8.7,33.72,81.71,26.39,0.023,0.004,1.433,0.019,4493,0
28.72,77.2,3.5,1.13,5.95,7.87,66.45,100.04,86.68,0.006,0.01,1.622,0.0199,3431,0
25.31,69.37,3.22,1.72,5.34,7.63,43.38,85.38,81.34,0.01,0.018,0.466,0.0193,3197,0
27.32,61.09,4.21,1.03,5.18,8.84,38.2,92.94,60.32,0.005,0.004,0.619,0.0191,3767,0
24.05,77.54,4.94,1.4,7.64,6.71,94.56,147.83,82.77,0.02,0.009,1.961,0.0198,4100,0
27.22,35.55,4.49,1.86,5.23,7.42,34.27,147.83,68.43,0.001,0.01,1.417,0.0196,3475,0
27.04,73.85,3.22,1.82,6.52,6.58,85.16,135.52,48.95,0.011,0.016,0.819,0.0196,3095,0
22.97,68.4,3.35,1.33,5.51,6.62,50.49,144.23,52.32,0.006,0.02,0.773,0.019,4300,0
20.81,64.25,3.65,1.65,5.27,8.1,32.98,126.17,37.54,0.009,0.008,0.684,0.0193,3988,0
26.19,65.96,3.17,1.39,5.25,7.78,51.72,123.3,52.44,0.004,0.001,1.475,0.0199,3218,0
24.68,60.31,4.53,1.44,5.76,7.9,89.81,112.26,89.6,0.015,0.018,1.099,0.0194,3974,0
29.53,36.78,4.03,1.6,6.77,7.2,52.02,149.39,28.35,0.014,0.018,1.119,0.0192,3291,0
23.35,58.39,3.33,1.99,5.84,8.2,94.9,129.31,97.15,0.004,0.002,0.301,0.0197,4350,0
26.94,47.32,4.16,1.07,5.7,8.07,81.46,103.49,26.32,0.024,0.004,1.378,0.0192,4470,0
24.65,63.91,3.43,1.36,5.62,8.27,73.29,80.97,61.59,0.018,0.011,0.597,0.0196,3809,0
22.53,46.96,3.31,1.21,5.95,8.04,93.09,129.94,53.65,0.003,0.01,1.842,0.0197,3393,0
24.77,46.42,4.2,1.4,7.82,7.62,50.07,113.53,76.49,0.002,0.011,0.274,0.019,3675,0
26.12,40.72,3.58,1.36,6.1,8.32,54.95,114.18,66.8,0.013,0,1.521,0.0192,3007,0
24.49,48.59,3.97,1.79,5.11,8.96,77.25,136.08,91.63,0.008,0.015,0.904,0.0191,3579,0
20.86,52.05,3.4,1.55,5.88,7.84,43.31,137.6,67.71,0.012,0.009,1.78,0.0197,3829,0
29.73,53.35,3.2,1.71,7.55,8.45,48.72,146.01,78.04,0.003,0.007,1.703,0.0199,4338,0
21.99,43.23,3.61,1.52,6.42,8.98,78.05,111.49,62.99,0.024,0.018,1.31,0.0195,3392,0
20.9,74.51,3.41,1.58,6.54,8.09,64.7,88.52,73.57,0.019,0.019,1.947,0.0195,4079,0
25.43,32.52,4.69,1.22,5.64,7.18,98.5,88.39,39.58,0.022,0.012,1.732,0.0195,3079,0
21.62,52.46,4.4,1.68,7.77,8.01,52.41,119.83,60.65,0.017,0.01,0.962,0.0194,4161,0
20.05,74.77,3.69,1.33,5.5,8.09,71.49,148.1,32.44,0.021,0.006,1.816,0.0192,4090,0
25.46,75.56,4.32,1.69,5.86,8.78,91.02,144.56,96.33,0.005,0.006,0.671,0.0193,3587,0
26.31,37.99,3.77,1.98,5.01,8.04,64.97,116.54,52.56,0.02,0.001,1.285,0.0198,3860,0
23.93,59.22,4.09,1.71,6.31,8.86,34.35,96.67,89.26,0.006,0.009,1.873,0.0191,3570,0
25.67,52.35,3.28,1.6,6.15,7.14,85.78,91.92,98.43,0.019,0.012,0.826,0.0196,3553,0
20.83,78.67,4.33,1.17,7.98,7,58.17,132.5,48.04,0.01,0.007,1.775,0.0198,4090,0
25.01,68.86,3.94,1.84,5.79,7.61,57.18,91.37,87.83,0,0.01,1.246,0.0198,4283,0
20.86,77.8,3.88,1.49,5.62,8.69,35.91,108.37,28.46,0.004,0.008,0.208,0.0192,3996,0
22.52,41.85,4.56,1.26,5.28,7.37,41.6,101.34,90.14,0.004,0.006,1.448,0.0197,3968,0
21.73,33.19,3.22,1.2,5.42,6.77,53.4,106.57,50.17,0.012,0.017,0.28,0.0193,3879,0
20.33,41.46,4.39,1.92,7.79,8.41,72.16,135.5,47.6,0.009,0.001,1.711,0.0199,3491,0
28.76,69.07,3.12,1.77,7.43,8.74,76.98,77.3,92.15,0.005,0.015,0.13,0.0195,3350,0
20.58,78.24,4.16,1.8,7.61,6.97,51.02,92.48,63.96,0.003,0.019,0.743,0.0192,3871,0
24.68,41.24,3.75,1.13,7.59,8.18,78.43,143.1,44.54,0.017,0.006,1.75,0.0191,4155,0
26.07,74.24,3.72,1.33,5.67,7.79,41.2,138.08,95.57,0.017,0.017,1.045,0.0198,3311,0
23.58,77.34,4.43,1.34,7.06,8.65,71.07,137.37,85.58,0.006,0.006,1.186,0.0199,4116,0
24.46,39.36,4.4,1.23,5.9,7.25,60.66,86.66,32.58,0.009,0.005,1.411,0.0195,3705,0
27.96,61.05,4.59,2,7.31,7.26,50.56,97.92,98.94,0.019,0.005,1.73,0.0194,4478,0
28.14,73.13,4.17,1.23,7.49,7.05,80.87,130.29,33.69,0.003,0.007,0.443,0.0197,3576,0
23.03,45.44,3.91,1.27,7.38,6.85,75.23,120.09,64.29,0.02,0.004,0.789,0.02,4477,0
22.47,38.6,3.38,1.35,6.83,8.9,66.79,119.35,32.74,0.01,0.011,1.607,0.0196,3778,0
23.89,66.21,3.33,1.37,5.43,8.2,79.59,143.39,31.46,0.008,0.017,1.008,0.019,4081,0
21.64,59.31,4.75,1.54,7.76,8.51,95.14,112.83,66.82,0.021,0.009,0.225,0.0198,3388,0
27.51,52.81,3.86,1.55,6.27,7.84,44.76,134.43,93.87,0.014,0.01,0.809,0.0196,4447,0
20.61,52.69,3.82,1.11,5.39,8.55,39.2,135.35,29.59,0.009,0.014,1.799,0.0195,4391,0
20.91,35.92,4,1.49,5.22,7.16,45.28,123.83,90.96,0.013,0.014,0.33,0.0192,3241,0
29.4,30.03,4.11,1.38,6.71,8.24,36.12,119.93,61.86,0.008,0.001,1.534,0.0195,3111,0
25.84,75.21,3.85,1.53,5.41,8.63,37.33,97.35,50.61,0.012,0.008,1.956,0.0198,3306,0
28.58,37.94,4.59,1.76,5.36,6.72,84.95,147.43,86.74,0.011,0.018,0.338,0.0193,3815,0
23.8,72.3,3.84,1.57,6.14,8.91,41.97,144.18,96,0.02,0.011,1.814,0.0199,3703,0
23.6,53.83,3.44,1.16,7.99,8.25,30.01,123.77,73.71,0.014,0.008,0.729,0.0197,3427,0
22.92,45.8,4.3,1.2,6.05,6.69,40.01,88.19,98.34,0.01,0.02,1.392,0.0195,4361,0
20.86,36.33,4.86,1.03,7.72,8.86,93.79,88.41,62.93,0.006,0.016,0.173,0.0196,3518,0
26.46,63.62,3.4,1.49,6.41,8.91,47.51,99.4,92.84,0.005,0.019,0.734,0.0196,3811,0
29.33,75.76,4.59,1.12,5.79,7.47,63.97,122.52,65.84,0.02,0.012,1.721,0.0196,3112,0
25.44,47.12,3.78,1.55,5.76,7.94,98.7,96.26,86.45,0.024,0.005,0.916,0.0191,3666,0
26.7,40.21,4,1.37,5.48,8.54,64.08,97.75,90.4,0.006,0.011,0.237,0.0193,4036,0
29.25,58.73,4.83,1.41,6.68,6.69,67.57,141.85,86.59,0.021,0.014,1.047,0.0199,3099,0
25.75,57.11,3.81,1.31,5.58,8.66,41.73,148.41,83.55,0,0.011,0.86,0.0192,3854,0
29.13,48.87,4.28,1.37,5.3,6.95,52.8,138.9,91.24,0.003,0.008,1.57,0.0193,3675,0
29.28,34.31,3.8,1.29,5.9,8.59,62.94,112.2,27.37,0.021,0.014,1.833,0.0198,3027,0
22.88,50.96,3.36,1.87,5.69,8.6,59.2,140.66,98.66,0.008,0.016,1.365,0.0195,4151,0
29.41,62.06,4.73,1.64,6.82,7.77,94.53,128.22,90.87,0.014,0.006,1.196,0.0194,3832,0
28.15,36.3,4.78,1.75,6.43,7.8,78.52,146.5,73.58,0.02,0.019,1.018,0.0199,3028,0
25.25,64.18,4.02,1.82,7.79,7.42,75.32,94.42,77.99,0,0,1.727,0.0191,3512,0
28.2,71.57,3.46,1.81,6.3,8.81,37.34,144.28,96.16,0.008,0.007,0.754,0.0198,3926,0
26.97,72.75,4.85,1.39,6.83,8.25,35.6,131.67,57.41,0.011,0.006,1.189,0.0192,3216,0
28.74,60.05,3.4,1.04,5.23,8.98,50.59,124.43,93.34,0,0.014,0.146,0.0199,3022,0
25.68,70.16,4.34,1.02,5.08,8.92,26.09,91.84,98.74,0.011,0.008,1.484,0.0193,3871,0
26.78,66.26,3.94,1.87,5.4,6.73,65.88,136.47,58.07,0.014,0.018,0.809,0.0199,3931,0
20.29,65.06,4.69,1.91,5.44,7.43,52.9,107.49,43.73,0.006,0.013,0.457,0.0194,3900,0
27.59,76.92,3.05,1.32,6.43,7.83,96.02,104.23,72.21,0.015,0.009,0.35,0.0199,3503,0
21.75,39.44,3.9,1.76,6.23,6.7,80.74,110.77,69.88,0.016,0.009,1.204,0.0194,4223,0
25.6,75.21,3.84,1.65,7.34,8.26,33.59,95.22,25.76,0.009,0.018,0.301,0.0192,3587,0
25.32,76.17,3.09,1.82,6.77,7.37,49.34,119.16,65.23,0.002,0.008,0.049,0.0196,4322,0
23.04,66.24,4.85,1.85,5.66,6.78,70.94,147.73,63.95,0.019,0.014,1.655,0.0192,3006,0
27,48.7,4.93,1.28,7.66,8.85,61.06,141.05,94.15,0.018,0.003,0.398,0.0193,4226,0
29.52,65.11,3.47,1.11,7.75,7.02,38.6,147.26,38.17,0.009,0.018,0.186,0.0192,3518,0
25.45,39.17,3.74,1.61,6.93,6.52,40.8,113.63,69.77,0.019,0.003,0.209,0.0191,3461,0
22.59,77,4.32,1.16,6.17,8.67,38.38,113.24,25.45,0.018,0.007,1.516,0.0194,3443,0
20.21,41.38,3.61,1.05,7.83,8.2,99.18,116.67,85.67,0.015,0.007,1.852,0.0196,3374,0
27.57,60.07,4.86,1.38,6.84,6.93,63.34,138.72,68.95,0.008,0.018,0.244,0.0198,4234,0
20.08,31.33,3.38,1.94,7.54,6.94,99.99,137.96,46.23,0.014,0.005,1.269,0.0195,3377,0
22.65,69.04,4.42,1.2,5.53,8.74,42.21,84.63,42.32,0.005,0.015,1.658,0.0191,3607,0
25.5,44.95,3.21,1.43,7.74,6.7,99.63,93.96,32.26,0.004,0.002,0.205,0.0199,3980,0
21.39,47.72,3.62,1.5,5.49,6.68,86.15,100.19,64.89,0.013,0.013,0.069,0.0194,4352,0
24.46,37.54,4.58,1.2,5.39,6.56,37.7,129.81,35.32,0.008,0.007,1.802,0.0194,4469,0
21.42,52.32,3.29,1.63,5.83,7.93,84.58,126.09,82.55,0.015,0.019,0.981,0.0192,3810,0
28.76,72.44,3.63,1.02,6.04,7.31,53.22,99.53,28.48,0.012,0.008,1.634,0.0197,3061,0
25.5,75.11,4.53,1.82,5.27,7.81,62.8,102.03,25.93,0.014,0.012,1.857,0.0195,4386,0
25.85,51.19,3.6,1.34,5.58,7.5,39.19,99.75,86.86,0.004,0.009,0.302,0.0198,3482,0
25.31,43.59,4.27,1.18,5.98,8.07,75.33,109.98,87.6,0.012,0.001,0.311,0.0191,3075,0
28.6,65.25,4.45,1.27,7.31,8.08,83.24,140.33,38.09,0.01,0.005,1.751,0.0193,3360,0
25.07,63.93,4.42,1.68,7.72,7.36,35.52,146.52,84.12,0.011,0.007,0.64,0.0195,3110,0
27.36,68.88,4.33,1.45,6.05,8.89,27.39,117.32,48.05,0.017,0.017,0.367,0.0194,3904,0
28.57,49.78,3.69,1.9,6.16,7.33,67.42,145.85,94.86,0.006,0.008,1.687,0.0191,3733,0
21.14,31.26,4.49,1.28,5.48,8.18,77.12,137.45,91.06,0.006,0.019,0.95,0.0191,4326,0
24.33,77.98,4.56,1.56,7.54,6.57,81.32,95.32,40.37,0.003,0.011,1.085,0.0191,3314,0
22.85,53.64,4.35,1.3,5.64,8.65,76.47,100.31,65.45,0.014,0.014,1.973,0.0199,4011,0
28.69,74.24,3.37,1.95,5,7.34,62.35,87.56,79.76,0.014,0.008,0.25,0.0193,4442,0
20.67,73.38,3.61,1.76,7.88,8.8,58.06,147.41,85.04,0.002,0.01,1.285,0.019,4265,0
26.11,73.07,3.63,1.58,7.93,7.12,94.24,105.84,88.75,0.008,0.011,0.288,0.0194,3890,0
23.44,48.95,5,1.44,7.38,6.69,49.66,139.95,60.31,0.004,0.011,1.808,0.02,3901,0
22.7,48.8,4.57,1.81,5.55,7.21,65.47,144.05,89.83,0.021,0.01,1.841,0.0192,3738,0
25.7,60.78,4.4,1.62,5.45,7.26,67.38,134.04,72.57,0.009,0.001,1.124,0.019,4000,0
21.32,63.16,4.67,1.36,5.78,8.06,51.13,100.87,41.56,0.013,0.017,0.674,0.0197,3577,0
21.35,44.71,3.73,1.06,6.85,7.95,97.44,80.2,35.51,0.009,0.016,1.829,0.0193,3385,0
29.35,35.17,4.66,1.75,7.83,8.23,62.28,132.26,35.87,0.022,0.001,0.885,0.0196,3775,0
23.36,31.05,4.53,2,6.36,6.86,91.11,119.62,83.06,0.003,0.018,1.573,0.0198,3720,0
21.98,37.43,4.29,1.58,5.85,7.37,61.88,117.32,62.58,0.021,0.015,0.487,0.0192,4446,0
20.72,46.63,3.06,1.2,5.04,8.06,78.52,126.31,49.82,0.007,0.018,0.517,0.0199,3131,0
29.12,31.69,5,1.77,5.31,8.65,53.44,121.95,87.3,0.006,0.001,0.15,0.0194,3308,0
29.57,66.64,4.55,1.99,7.6,7.68,91.48,130.6,79.77,0.009,0.01,1.083,0.0191,3279,0
23.59,52.16,3.65,1.32,5.44,8.23,80.83,129.43,27.63,0.004,0.012,0.99,0.0194,4239,0
20.96,50.22,3.09,1.74,7.1,6.73,90.1,100.23,84.8,0.02,0.001,1.606,0.0199,3457,0
28.94,34.62,3.92,1.75,6.94,6.64,43.65,94.27,81.78,0.002,0.002,1.364,0.0191,3835,0
23.84,71.48,4.15,1.74,5.62,8.56,94.95,92.47,76.99,0.018,0.019,1.404,0.019,4336,0
21.58,76.36,4.05,1.67,6.15,6.73,26.83,144.93,62.49,0.019,0.006,0.731,0.0193,4315,0
